UUID	CS
fdf097eb-1576-47dd-9b79-1943be6e75ed	T
fdf17dd6-44fa-409c-be7f-8a6a86c3cb76	F
fe0fc5ec-e771-4afa-ac08-2211e4f9ff12	F
fe3265d6-8723-4753-800b-ca1850d66d3c	F
fe95dd88-c8dc-4e09-804e-c36dd22de761	T
feb41318-374b-4ed6-b61e-0369993abedc	T
fed2ec12-dce0-4f72-8b25-c6c2fa64a0ef	F
ffc8f6a2-0bb4-45c5-a978-9064a52c5e02	T
2d1a33c3-f278-40d2-a662-e0d3369658e2	F
df9dcbc9-f3d1-40e2-9011-02babb0d98f6	F
052596c5-d27d-4c4f-a211-64c0f54d58a1	F
46d4f1b8-52fd-478e-aad0-43a933994b61	F
beefc0e5-520f-446c-8d7a-2e1c35394144	F
8918ab8e-2534-4a3f-8469-67407dd166c8	F
ed5fc1c1-5a36-4ae0-a208-b7b89c8aacf7	F
3187332f-77d0-4d34-9840-f26bcdb98a82	F
2f0f6f6b-b7dc-4cf0-9ede-107627044722	F
7afcfc1d-b370-4b00-823c-e9308f1fb5ca	F
34f447ee-6521-4e05-b7d5-f18540a9648d	F
0b394791-e0c5-4f94-bc8e-bbfe5c32920d	F
148cdfe1-c323-4108-9c2c-547c11279a2f	F
e5c9ca65-d152-478e-8593-b626a6802629	F
d3bb4a63-7277-482c-b1e3-413301720130	F
bf41b935-afd9-4ef5-8301-447841169eb2	F
4c13483d-a2ac-4c61-9087-c4e1a3c7b91d	F
efc3aee4-0153-4a6a-9815-4e1bb51f786a	F
8a4c7a23-7732-4ba2-b51d-c2cc885ec44c	F
c1442cb5-7a32-415e-b459-f6719a01e733	F
f73b742f-69a5-4bb4-9423-53a172d95073	F
3484c814-c0f1-453c-8501-50d4846c4ba6	F
eeba8c4c-f059-4c3a-8f5c-38f1e8622bbb	F
1570db97-7b8d-4f12-9c3b-10c731460ca6	F
dbebf070-6954-404f-af12-d61be85a99c0	F
1c1c6cff-9943-4e9c-bb7b-0cbf5be39c21	F
1f285f71-26db-452a-a499-fb6657c4ed0e	F
c6cc2da8-8cae-4540-b6ad-5fb2373a537c	F
6378806e-388e-4293-b7f4-775548da77b3	T
f305217e-aed5-4b03-b0a1-7d69ff760d35	T
31f97742-c165-49b4-92ab-9a46b81e0af2	F
f240817c-23f3-4a8f-b32e-97833663fd4d	T
5c5e17e7-fbc1-4452-ac55-b8876e10e289	T
2ceb7556-fbaf-4a3e-97b2-34696a48a0c3	F
196e6026-9979-46fa-a260-95a91336d095	T
ce861efd-402f-4c10-a9fb-30ad0426bd15	T
54facf62-bf0c-43e7-9972-4fdc407fa6c5	T
147834a9-fbff-4357-b8b8-e755c62df2ce	F
ee74ecf1-7acf-4c5d-8dcb-43e09fae474c	T
a542665f-1b92-406e-8d92-072fcba576b2	T
bd8ee748-4ae8-4956-98d9-c1b8e8b2b9c9	T
d7cc19ba-7785-4131-ab63-3328a99ecfab	F
6de8fe45-fecc-4957-a2c1-9cd23879d215	F
a7910107-b902-401c-989a-3b4e70c9070d	F
77c3a178-a140-4a5d-87af-1f29e29f8330	T
d91b392e-bb9d-4fb2-99d8-6053e1ade94f	T
cd6bb071-b4c6-4e7a-b328-da53662128b1	F
658ab0a2-69f3-4094-a2fe-3834bee063c8	F
dbca12a3-a1d0-42bf-8535-c30aa349faa7	F
6dc35c87-ff97-4708-9e45-6f764ddc1ef3	T
f145c27d-b1c3-4136-85b1-c21674d2d1c3	T
ac8e5183-e233-4168-96a5-67541049aa67	F
9efc2821-3026-48be-8018-5a0f75f25706	F
cf7d6c01-309b-4545-8319-3d53b1e8bfd0	T
cca13f2c-0d2c-4c2f-93b9-4446c0cc1629	T
f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	T
37e094f3-dcf2-469f-93a2-c4b9b5fa7275	T
f83746ee-4cf2-4e60-a720-dd508b559794	F
c791b255-a184-4600-b828-ef9d4092a212	F
7e1d9b3b-a73c-465a-aa55-a70bfa3138f3	F
30eca5bd-6a4f-46de-9e6f-d6ede90850dc	F
6baf2807-2cb4-48cd-aede-da0503b13003	F
dc55fd8a-47af-47fe-a59e-a2890c72fed1	F
6e1af587-c4f3-4526-bedf-9ee5130755ee	F
c3ef6404-277e-4b8b-93a0-588e9eab643a	F
afac4a15-ae13-42b0-911a-d9ec445e2849	F
ea53b031-75b8-47c7-8db9-4f59c58b000c	F
bc7c19ec-eefd-403b-931a-16a2ea1e71fc	F
263bbfe7-f643-43bb-b448-f0705d1c0e18	F
e58dbe2f-cfc0-40c2-a04d-e45a7e876980	T
7aff155c-1c15-44d8-adf3-4d2ecb842bb9	F
b2fd674b-5eb0-41e9-8112-cd0f2c207812	F
22767367-9a4d-4eaf-90d2-baaa2d9befab	F
4a781c12-de3c-46ee-81f4-c048e078b09b	F
ec3800df-fdcf-4925-a350-d7de3f1f9597	F
87a311d8-b1d4-4791-b791-adc7a84af774	F
8e45fbf0-d9c5-4527-9980-fa3188387549	F
98c27c36-6190-4196-8250-df29faaf1728	F
4e287c72-c3f3-492c-ba43-d0fe8a97bba1	F
e82f2a08-095b-432c-980d-b10e9cd9370f	F
f3b40fa3-d59c-4149-96bd-68f9d1b8390c	F
f77c791c-51f8-49f1-ab01-294b7301fadd	F
c33ef967-201f-4bda-8ac7-8debe58fa656	F
5411820d-a4e0-4a7a-be0b-d73dde0db121	F
6297bb5f-e3f0-4fda-90a0-3be740029c5b	F
29498dc2-56fa-4b9c-b216-a5b5297511b5	F
1f1c8776-ab46-40a2-85d7-97fb4d6391aa	F
3c442521-4f04-479b-8bf8-443a751807ab	F
0ac88789-10f8-4a09-9f08-675043501d50	F
65dc71be-6965-4c4f-85a9-92bd3bb52196	F
a58ff47c-b609-49c7-982a-7f0194b13472	F
c3f2d009-a95b-40dd-8f9b-bad1bc54e8e7	F
5299d81c-113a-4c24-8f56-8deccb1fa4e1	F
196d4689-8cfc-40e3-adf8-0e9b35c513c1	F
a4f3eba8-d023-4762-88f8-fcc6e81ce74d	F
15525510-6eeb-4e98-b07f-7dce28a90940	F
5a455e8a-51b2-4ecd-9247-cfd89f9cb768	F
4487d0be-178f-412f-b2fc-bb4aabcd867a	F
7adf9745-c840-484d-b4b6-fdf097d96f77	F
b185d466-1a87-41d0-8e75-55a1bbba190e	F
02396af3-59b1-43ad-8a54-5029557825e5	F
90fda018-0a42-4bf1-b3fc-a37c5b3e4e80	F
05841fe7-d8f6-418f-ba1b-3091128d8ab6	F
33faa86f-70af-4d16-ab3d-838c0da61266	F
aebd3dab-0a7c-4bd7-b08c-397a462cbd67	F
44481e05-53f7-41e6-b002-b70933dfa921	F
2087881f-6373-475e-81f8-100e32176c90	F
be906189-e80e-4fbc-b675-af1834558503	F
f5fd4e7a-c977-41b1-b77e-875ad588e5dd	F
bab19599-89cd-41ce-bbcb-01663cebd277	F
f8b2c677-b40d-4c0b-9a5b-15c362d9e063	F
f17d98e6-85ca-4f4c-8920-50c68166fcdb	F
f307cee9-2f0b-4b3d-8774-f86cc17e60c8	F
b1c50b31-0ede-4a35-9030-1aae35a0c8d5	F
e5e89b4d-bb7c-4dae-b1b4-924177e95c2b	F
e9c27954-85d1-4a87-bce4-1715bd606268	F
8335054b-97cf-4b0d-ab9f-e5fda37cc64d	F
21a0cb45-f0ec-4901-a868-cd45abe74601	F
11cfbde1-bb23-4937-bc98-7aa83d61efe0	F
1ea32a69-06ec-48d4-9b00-6e954ceb7828	F
e6a7eff1-f9fa-444e-b3f5-d6f3c4bfe1b2	F
233e1bdb-3141-4367-b364-1f88db6b65a1	F
eb7681c5-5c9c-4e28-954f-f328991c7004	F
94386f28-e94a-4e67-8012-b656c6007f2b	F
2d38cdfd-8d55-4154-8670-85c1bf9fa39e	F
390dcccc-4ee1-4ee1-8607-3e4f584bcccb	F
52d51b66-5ed6-4afe-a7b5-d272ca11c3c8	F
c93e0fd0-46a4-48e7-bf68-fc52e2b5f2e9	F
c1eb73a0-cc4b-4ffa-9a95-9a2332e48805	F
98faf566-a0db-4f30-a814-9f9c1125c594	F
20392dd8-d632-4e63-a189-59bbb270a153	F
7086bdef-e377-4ac5-872f-751b1d614ed2	F
b50dfef4-3f34-4829-9d6e-edd5fcdb2b29	F
1e61b812-b2ec-43d0-bdbb-8534a761f74c	F
e0fa07ae-74d9-44b1-8e05-5785482ccad2	F
87f42a91-8dfd-44f1-aabb-8b6ef14aba82	F
0b94e07b-898e-47fc-b95f-31a5538f326b	F
00ed18ea-4993-4809-a656-62363baa4808	F
848586a4-a07b-4974-9f12-e1bbe0736a21	F
74f92761-3a24-4d85-9bfb-00b1fee0119d	F
f86a681d-7db8-483b-819a-248def18b70a	F
dc3bfd08-0141-45ae-9603-91ac50cdc33b	F
74f3bc4b-7b4a-47bb-b64e-71de754c3dac	F
00b3dec8-a7f4-4aa2-b8d5-feb936368e64	F
552f282a-92a6-4f41-95ef-c6537026fbeb	F
35fd702c-c615-4fb2-a7ed-5ab0e1f0946c	F
ea05dcbd-0d05-4785-9313-0ec68cb90426	F
d0c7a825-fbcc-4ca3-8afd-178f4c458ebf	F
038b6cf8-4c53-4bf3-961e-9fe6c57b813e	F
1b9eaa10-8441-481c-b50a-391ba168a86f	F
2abba580-96a7-4a7c-bef9-84764f755408	F
5e015b88-67d3-474b-8e96-a537c9ef0210	F
06a00852-f764-4fb8-80d4-ca51f0918459	F
52da118d-e74e-420a-9b6b-1a6d7bc3028d	F
cbe0a4a8-817a-4edd-840f-a46e35121e69	F
c7525c7a-0815-4510-b0db-4150d271cda0	F
fac1936d-3df3-4558-9abc-aef194482d82	F
bad17466-7611-4b68-a80b-9b70e555add0	F
9ca7b5d0-d59d-412b-bf6d-6af74efc03a8	F
2747a081-2994-409d-963f-a746af097c3c	F
0375fd40-83ee-439a-8ad9-62375d769ac9	F
11d35c65-edea-49c9-9be0-64cb1c4d384c	F
99fd5638-cff4-460d-9436-f2cd658a2cde	F
9baf254d-aac5-48a2-b1ad-a0672f4f5eea	F
168d155d-681e-4a44-a4c0-47ef151ed434	F
30ceac7b-3452-4ab1-a2fd-c6460ac7d1d3	F
c64d7750-ae5b-44ad-a02a-7d2f34c4f792	F
0ffe7e6a-f76c-4f25-858e-9f7ba49b1833	F
4c6575de-cac0-4bce-a71f-e7f73984717a	F
930a3876-8c30-44c6-b9cb-90e554872234	F
d1df9105-e008-4f51-8506-3ade0f3f9a28	F
dbeb51aa-7b79-429e-920f-edfabd3f64d0	F
561a0884-2a43-421c-bf74-15f7563842dd	F
aff9a2e1-24a0-4e32-9a90-d61c98be0ef3	F
68de352d-2c3f-4822-8734-b74d67721aa6	F
8a694351-76df-4a9d-b52a-b02d12237f3a	F
d0185a04-e83e-47b6-8f91-eb36b86dac1d	F
042f54ba-58de-454d-a9f0-ee548e2fe438	F
b99d0a5a-c490-4840-a786-aa27b05cc49b	F
4a70d544-30a9-4eb7-9461-f31a84ccb32c	F
8b640f68-7f07-4bf6-82f1-99d9f82e67fa	F
c02e6c8a-192f-4673-8db6-2f861e22005b	F
574d0235-1dfb-4f76-aa1c-26198d9d6e25	F
c6282a20-b4a3-4ecb-ba98-0ab59ebeb509	F
b33ce172-d55a-449f-ae8c-63bd94ebee63	F
e1ae2cbd-3eb0-48a1-aef6-014d677e0829	F
43325c51-e94d-4ccf-9a17-f61f2fcdee6b	F
90a9d9f3-e252-4753-80ab-334c98f0c485	F
566f6340-eb57-4b67-9f61-3f296ee1c2c1	F
ed524224-4cd7-4310-8f46-e434ae8d3b32	F
2e82f997-f629-4316-a2b6-c4e5d238146c	F
ba395ddc-c1fe-43e6-988f-f841cbcda0eb	F
02ab589f-d822-44c5-9dc4-cca38e8e9823	F
038cb34c-a08e-48aa-b09f-e8b386127ec1	F
ca415041-8434-45ce-b6d3-c6b0683a40b5	F
2e42b3dc-267f-444e-a917-080c254fec5d	F
531c20a7-cd40-4a32-9d54-880a1769862f	F
220f93b6-7807-4641-aaaf-12cf27f908d5	F
5841a257-8f7d-433f-8882-5a10e10fd7e3	F
3b7c6871-7f02-4990-a684-c43800ce373d	F
36714b50-dc56-455a-9ba7-9560e082d653	F
0bd97889-05e6-4391-8e28-ae718fecb68e	F
8bcb10e8-12f6-4fd7-8884-90690ea1b9a0	F
5e881b29-46a1-4787-8c79-b0591bf2ea0f	F
a5857806-ee41-417e-b7dc-2152d8e61c7b	F
9219fcf2-33bd-486b-adaf-86ecad701309	F
ca8c4575-a763-4271-9376-c962981d402a	F
eae096ac-c585-4234-99cb-b32e7c517604	F
5f8cf94e-ba98-463a-b94e-dc9df01f02c0	F
98ba9f24-4c60-47ea-9ce2-22402252f10c	F
b5b2612e-4ab1-4797-a827-158b56d8c5c8	F
c9147f19-8032-48df-8dfc-ee9571956634	F
4d3b4683-a3b0-4145-9315-78a99af7ec5f	F
32c59955-2e73-4b5c-817a-70ce525f9b7c	F
6ba74bc9-526c-4039-a21a-f5ac80dead8f	F
57251ff4-716e-4457-b50b-63e90c6ce708	F
0001480b-76ca-4f30-86bc-f4292481554b	F
2eff1933-b05e-4bef-ba69-7630ae2b4f1a	F
78fbe592-7ce6-4778-b5d6-572687de652a	F
a1c11083-604f-4f66-b20f-e1a6fd967e10	F
e1016685-f922-457e-99ef-778e5c68d4a5	F
cb7b533c-104f-4cd9-af7e-2007f7d5ece8	F
e2620494-d46d-4b0a-8fc2-4fcf860e622d	F
20900294-85ce-4e0b-aa56-d9a9494bf189	F
d18c9825-fe6d-4f9c-a3e6-996b13a34807	F
ee57ec5e-1fcc-437a-9783-fd58a2ee73d7	F
5a266987-02a1-4444-97bb-a63dea1a0081	F
59ffe691-64ad-4472-a46f-6b31ae34d412	F
1199003d-8b75-410d-a843-7ff64b21e330	F
ae7a982f-a42b-4524-8c82-7c4f3bb35a46	F
442d5fde-1001-41bc-bc4d-3559266cd01a	F
0d6fa0fb-a1ab-422a-bdad-dd880651f40e	F
93554762-c2cf-4ee4-a475-7d1d4dc01372	F
a05ca6ce-701e-4518-8412-a85427fdf5f6	F
157e7669-3074-4446-bc67-8829d483d25b	F
cbe7e37b-3905-4479-9c89-de4eb6ece0bf	F
05f109ca-e39a-44e8-8774-85ba6d0caa8a	F
e67c686b-c880-4a82-887c-d8d85f94d6c8	F
e030b8bc-bd4d-440e-80d8-12b764e85db5	F
26b38a0b-adb7-4b2b-a55b-ad632b5a7777	F
a40a3f1d-8248-491f-a7c4-757d8a47ec9d	F
88cd034f-34a5-4a52-990d-78e085832ece	F
11a962e1-9109-4f7a-a56f-6783de1dc8cc	F
827843c0-e60b-4283-b79f-6fa88482736d	F
8a2ba058-6ca8-4f8a-a54a-b79bb225be66	F
25852bb3-3f94-48ee-9be5-f86544133813	F
100e2658-58f3-49d7-b15e-0da98d2b6bd9	F
c151307b-d8f4-49e3-878d-ea3ab8f3bd65	F
bd702991-e1e7-4770-b8ba-aecd8bdf9e63	F
30a29818-d6d2-4116-b59b-1facb9276526	F
396f6ea3-e250-40b9-9810-cdf2ab2f0f79	F
d271ae38-a8eb-46d5-875a-2a851818785d	F
351c9d13-5c04-4cd0-99ed-18e98327b955	F
2e0e2d1e-4903-40f8-9815-16a03de3955f	F
e86233df-a477-4776-8e30-6c541fb41e5f	F
6461be2b-49e4-4a4e-a0de-a90eae602e78	F
6b03c5e7-05fe-497b-8156-6d564ecdbdaf	F
9c30b6b3-177b-49f4-bfeb-91e1da24ecd4	F
cf8c1737-4702-4a16-93c9-e3da9ccece7a	F
57b39cb1-45e9-4444-9eb3-9c489e94d63e	T
2dd51d10-85bb-4e3e-82b4-1dd0e8869960	F
f1eda48e-f4b2-45ea-828e-eca8e3997220	F
b33b7703-f922-494f-bc34-167ba41bf5eb	F
5dac2d5c-90fd-4c24-85e1-ee7543174ea9	F
0c8b3534-7666-44bb-9dc0-913834eb04f0	T
90b6055a-c12b-4c91-951a-7efbe184bca1	F
c5126b60-6dc3-428b-b479-15a921199da1	F
11c00ed9-1c1b-47d1-9eb4-66a491c7d7b3	F
966b3e29-f1e4-4190-badd-100bc989788f	F
3294d36a-987c-4dcb-8ecf-bd2082796f08	F
38fdd8b7-4e48-452c-8c05-673e6f6829af	F
acd76923-54da-4799-b4b0-cfe585c2c0b8	F
d88ff1b1-8ae9-4211-93ee-5c5931f164f2	F
d7bb3e9a-bf7a-44b1-81ca-72896a6d3b9c	F
3805d974-905b-428e-be7b-a12aa1165f41	F
4b6d4f6c-e5d7-47bc-acaf-f507fb8a4077	F
01d9098d-7dec-4235-b783-c537478cd4c2	F
29ce88ff-5cf1-47fd-af44-8477c52c910c	F
2c7c72b2-ac29-4be3-a95f-6b09e8f4b932	F
29e78377-34c3-4c91-8062-550069a92b70	F
3a229d67-06bd-4313-883c-0ca1094efab4	F
4b99d5d8-5d62-4f17-89cc-b1bd3bc242ec	F
aba8cc4c-fba5-44f1-be2a-60c3592dc105	F
1f7fa6e8-2e65-45ba-bc13-9ab6c707d13b	F
a65e824b-9189-491e-8e7d-8473570d1905	F
54853adf-7939-4b1d-8507-893c76cabe2e	F
a9aec242-8efb-4d5b-ad26-4dd4db12b754	F
9f5db154-686c-46d0-8b94-4ad4b528b741	F
c1aaedc7-b5ba-4baf-9112-ec70637e242e	F
165af79d-00c9-434c-8882-387d232924cf	F
84e57e73-164d-4ec2-94c5-db2c0e481804	F
dbe7a6d3-b852-4d0d-a91a-caf495556d3a	F
1ee2f194-4c11-4212-a77a-28a4cfcd5c50	F
56a5cb72-db94-42f5-9f71-de81e56588b7	F
439e017b-c952-490b-9b5a-1e190e55bb15	F
b87b2913-b9ad-4ec5-8272-0978994acce4	F
437fa56c-e7bb-4534-93c5-8af0bebd5d72	F
5108c281-71ad-4ad5-bbd8-160272dcd784	F
a3d3fb48-90f0-442a-bd1a-d0876fc7972d	F
c293d351-7a9b-4963-b81b-b8dfa96fae1b	F
fe17fe38-29d7-48ec-a4f6-bda16a39679f	F
8073bd4c-cf6e-42ad-979c-dc8b3ba1d422	F
6cb824fd-7c2e-491b-85c9-156f1c4f9b29	F
83c5db8e-ade3-4269-9f33-00f85d90355a	F
3a6ab9d2-a0e2-4c16-8040-2e1ad912547c	F
f3a952cc-b6f4-4e2b-91f7-e2261377c0e8	F
c497c84a-ba5e-439d-8932-b23df520e529	F
f8d03ba0-f81b-482c-a7d0-bd3254e9e7e7	F
c053c6ad-e590-4c69-a141-5fd9c8ebbe3c	F
2a97ee62-de89-4c4e-8151-0cb2ec98ae3c	F
076bbcbe-6c76-4c7c-8835-6dd346ef387a	F
dfde3cb2-99a6-40a3-a333-900ddcb17807	F
2d633622-d522-4c0d-93ae-a3940df3bbe7	F
b9d90a50-3138-4837-b4b1-775f3526889c	F
0c9234fb-f87c-4608-8ec8-0cc8a1f93079	F
04257f52-91ed-4851-905d-d5887465d363	F
b3614f42-8f96-49b5-9659-4c421a983f02	F
e62db8c8-4ae7-4bbb-9401-97b279cbf126	F
c67df85a-9a3d-4b93-9625-d1f4b1e2d6f2	F
5c02bff2-9680-4df7-b543-3682b60e6b76	F
fa90f202-2921-4dea-a16c-ba9f602e8ffd	F
2f1f9ef5-07bf-4ddb-931a-930f251de793	F
f31212ae-87f5-45e3-8c03-87a0cc5cb86f	F
7c1373e6-36e2-486f-9e09-ef36cd12c6ed	F
ccddb599-33cb-4206-bbb9-d8dc641c70cd	F
20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	F
3063fd20-83ba-4716-9a5e-07fcea584f06	F
e6712257-e922-4bc3-8b5e-e567a0458ad2	F
f05e070e-f907-46af-9660-d8fc0a5aa910	F
4a65752a-525b-4fb3-ae0f-5348aaa1e6d8	F
8dc279ac-38a5-4ae2-bdc2-d759a8b15203	F
22bd6f42-72a2-4a4c-9d14-a97f7efd556c	F
e3913909-2457-468a-ab6f-79ea2cac3283	F
a49c6fa2-7e0d-4350-945c-cec9635f3920	F
a799fd82-0b29-44d9-92e0-9fd71abd9d2a	F
24168265-33c2-4342-a6d5-fad89ecf877b	F
19c94964-189f-45f2-905a-d23747ec9652	F
b63a7193-0c48-4648-a728-086157f26373	F
6c4f18a9-1bb7-401b-902c-037d0ab6bb2a	F
6018941d-c361-456d-a615-c3d34a033f6f	F
b08b5ce4-b157-4fa5-b904-afa1ac982e1a	F
8812c25a-753a-4616-9676-8dd1cf04bae1	F
6ffe6db1-ffe7-4d89-ab02-230fee59b3be	F
4560023d-c8cb-42d2-bfa5-2fa893f9175c	F
c81d08e2-e648-4ffc-aec9-35ca10e570bb	F
3150a0db-309a-4d10-82bc-f54b99a57050	F
becc070e-edd1-4415-b819-6ad037bbb5a4	F
0991f9af-8ff9-4e34-a8b9-990bb522dc0c	F
011f5525-bc47-4418-8377-2edcd7eb883e	F
aa4f7405-273d-4a27-bac2-611416f1902b	F
7dff2b43-64f8-41f4-b022-8c371a6aef3f	F
fa48fff5-f29b-4e2f-8b71-d3d4a5a03826	F
4965c6a0-338c-4b27-8cf0-523abe237fac	F
2a6eaed1-cc05-49aa-9c43-12c491747cbb	F
87530d66-1254-4141-8a6f-0fc282037470	F
4c41cd76-942e-481f-9999-42744ea7b7c8	F
44e8b95a-1850-4507-8fa0-a3a07f5dd936	F
2e37d484-5ab6-4ae2-9e48-104af0e7123e	F
b9f1eaa8-03d3-458c-bf3a-ae883cd06ca1	F
6c827f0d-9371-447b-b42b-199ad19bdb64	F
fc33cdf1-dd24-4593-af7d-b9df93268f18	F
e314f3fc-ffd0-4a43-baa0-73d7a271e5f9	F
a1b562d2-1f3f-4d2b-aa2f-11e5e49d4898	F
27acb6cf-a30b-4cc9-8953-95435c7dc727	F
e9ef15ac-1078-44c1-bc86-f1ecc4115a68	F
675442df-956e-4714-8e78-903a1060f15b	F
0e65f3e6-a632-435f-b188-0001c2a4eeed	F
69acd8f2-7a20-4dbe-bf84-8b607304529d	F
667455a8-428b-408c-8398-1f21522ff890	F
c81d43ba-3cf6-4016-9c74-321e07074f6c	F
9622906c-39e1-4470-8e55-388d3fe76c21	F
985e6485-14c9-4555-9c63-bb1b79c29da7	F
956c26d2-d114-421f-bf02-e9088a805a74	F
b0023a4f-de9c-4a46-a021-222ddcc93d21	F
0f8ef13d-dc6f-4f56-9815-313818910e9c	F
7d4ae541-a54e-45a5-8dc2-faa8a7c1613b	F
73c0bec5-417f-4d9c-8084-e80b027a1d61	F
da27a3b0-5b28-4e4a-9742-dfc77a1e539f	F
e03c0e51-f68e-4467-9f20-e6437c422c17	F
e8e2aa50-c651-4370-a0b7-46532ec48a5e	F
ad66f5d0-f485-4d27-905e-3328a0f951fe	F
01981814-35ca-4637-bba8-90ab22f2b68e	F
f47b0035-fc20-4ac1-905a-e0b79a1383d7	F
10a9ffed-8062-454b-bd7e-9c36b4006728	F
dbaba076-caa1-46b4-86b7-e7ae1dcb74b7	F
c5da77b7-7423-49a4-a379-f423ea0f07b8	F
c68d6fdc-f921-47f3-95c6-ca9766280ad4	F
69f0f5c2-08b9-11e3-ab1f-00145eb45e9a	F
6a122346-08b9-11e3-ab1f-00145eb45e9a	F
80ebe7f9-00ee-4fe3-80f6-303729cf5bac	F
9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	F
2f46fe6f-b9fd-4dba-8ca2-2cb1368ceed8	F
423d9318-4dd4-4d31-81cb-27778c44a3bc	F
f3e4b261-00c5-4f3a-a5b7-d66075b7f3e1	F
62ad511d-d298-4fd7-80e7-f5d5bd32299e	F
0daed095-478a-4af6-abf5-18acb790fbb2	F
f86f5466-8f18-4b83-84d4-d0edab4c0e90	F
1c403d2c-5c37-4237-9746-8ed539b9ba15	F
8c6aacda-2fd5-48a6-9b27-c673163ce2dd	F
e0ebf2a1-3656-468a-b0b6-1aa93ff43fef	F
4b6f0569-9925-4a42-84a0-7d4ff5d13593	F
b568aebb-b2c8-4dd2-8a59-ab74d50f8640	F
da6a07ed-9eee-460d-9448-910f542c1a7b	F
0214a6a7-898f-4ee8-b888-0be60ecde81f	F
ba0c03ab-fa61-4a3c-8db7-35c8c3454168	F
e08f0546-0224-4b0d-886d-4ab05f0c87e6	F
06c7cc28-7705-4881-ae8c-37d373b988d2	F
990649d4-fc41-4823-8d4e-8e0a7939b591	F
995b2ca4-9b4d-4609-acd5-24d8297f0a4b	F
646858f7-8620-4124-9405-279539aec76c	F
a837f452-43bc-4c6f-bb2d-db47b931df6d	F
def8d066-e920-42d6-bb67-dfca6980c7f3	F
e553568e-2317-4592-8638-92e5ac93b40c	F
cb9beff3-a185-486f-975a-732251444158	F
a578b33b-72f6-4833-a3eb-45d61f79f091	F
b4a37621-7556-4705-9349-ede261feebe4	F
81275e16-f762-11e1-a439-00145eb45e9a	F
81264d96-f762-11e1-a439-00145eb45e9a	F
81251eee-f762-11e1-a439-00145eb45e9a	F
8123fd5c-f762-11e1-a439-00145eb45e9a	F
8122cb6c-f762-11e1-a439-00145eb45e9a	F
8121aa20-f762-11e1-a439-00145eb45e9a	F
81209a18-f762-11e1-a439-00145eb45e9a	F
811f7d86-f762-11e1-a439-00145eb45e9a	F
811e481c-f762-11e1-a439-00145eb45e9a	F
811d24dc-f762-11e1-a439-00145eb45e9a	F
811bed92-f762-11e1-a439-00145eb45e9a	F
3b8c5ed8-b6c2-4264-ac52-a9d772d69e9f	T
6a948a1c-7e23-4d99-b1c1-ec578d0d3159	T
7d28fe9c-190a-43ab-bdf8-a7235490bbf4	T
c671d43f-7fb9-4b5a-a964-630bfbf47dd2	T
5e6b1784-7ade-4542-a61f-8adf9bfb0b7b	T
b2371835-ea93-4475-b0f9-e5274147863b	F
3e0b024b-ea38-4e78-a97a-9c7544beeea3	F
0c7bd9e3-ded7-4de4-99ec-d5145361ff48	F
c47f13c1-7427-45a0-9f12-237aad351040	F
39bd4817-9530-4341-a918-4f16b8db1419	F
bcbfd319-8813-4b6d-b529-07dc5a6ccf56	F
8c3e2fd5-2c7a-4126-a5c0-b6f67c9911db	F
a968d7e9-5391-482d-8927-4b34b9863d56	F
85a3c886-3312-45c9-b040-4d7634653246	F
f27b41cb-2f1c-4d1a-9b6a-ff64904356b9	F
dfddad59-5bc5-4e35-8b35-334eed43bba9	F
6fa4f45d-c4e6-48d4-847b-afe42817bd84	F
6c9729f5-0d66-426d-ace0-5348ae2ce711	F
71efa00f-97b8-4dcd-a4b1-712b812d6c7d	F
9770446a-f836-428d-990d-7f46c4d14df8	F
218522cf-b0ed-4b0e-8dd9-e543e3cd4951	F
7dd1dc3b-d3db-4a8f-8252-5f93c1b64231	F
bd13138d-0173-4994-9893-2acbaa4683e7	F
04004ee7-4c21-47f7-b55d-267e6b8a1f76	F
be41dbd4-e195-45d7-8d60-985f7eca716b	F
3e8ead6f-7701-4afa-812b-000cb23481cd	F
eb1aa29c-65b1-432b-b66c-22e5fdcb52d4	F
a20a695a-df93-4bd8-98dd-33e1a37e2f7f	F
f66a607a-6658-4855-aaa1-291bd31c6d82	F
265fb13a-515a-47f6-84da-88b294e88798	F
f2c7dd7a-9199-498f-a0c1-7fb711598b51	F
9b12d595-11ea-4128-88ea-ed378eb9ea9a	F
228491dd-bd53-4cde-a91e-378092cf90cf	T
958b1d2f-2d11-4e94-a828-c8e2d2c013ca	T
11a24c97-653b-4e4c-a524-a4c06ffab25f	T
f14f3ec9-c54a-477d-82c8-f7ba6925534a	T
8a6ca920-216c-4731-a892-f5132570d9ad	T
8ae09016-b819-450e-b8f6-c1f249110502	T
19671673-994b-4100-89ed-dc4cc18e0adc	T
557146f2-4f90-43ad-a2eb-c4f9ace7a2df	T
82e3cee7-c06b-40ae-ab30-b3c911a2b713	T
d9870517-1d50-45f0-831c-a783922c22d3	T
6de6a7d6-95ce-40b8-a569-43b127a57bc5	T
d89c884f-0661-4ceb-a531-ceae2374b915	T
dc2d2c19-92b8-485d-802d-f7c8f1d2055f	T
99ce2b9e-816a-47a7-ad68-b2915763a576	T
